lon,lat
-77.6477876499999,43.0987437270001
-77.633969473,43.0593839360001
-78.397290158,42.8415305350001
-74.185051111,42.9559017220001
-74.677420645,41.7613659680001
-74.673769533,41.670813292
-73.4244871499999,43.8511915130001
-73.463839546,44.7238204160001
-73.479099048,44.0554356540001
-73.751654475,42.8232340330001
-73.64964538,42.740557241
-73.6814519869999,43.3079741010001
-73.7481824179999,44.6390622960001
-73.965371048,41.5732552000001
-73.3732671769999,44.99051525
-73.445998735,43.8456112420001
-73.589154258,41.9774710790001
-73.610353365,42.9077878580001
-73.799211274,42.96423529
-73.971739597,43.681874624
-74.937577086,42.6862177180001
-75.059320917,44.2110499520001
-75.058850311,44.2107841850001
-75.357788147,43.509641275
-73.647975072,40.6181008560001
-73.6466927869999,40.8281184790001
-71.958214954,41.0421298200001
-73.341141109,40.9233095980001
-73.6219950719999,44.6950489980001
-74.2169641739999,44.7538240810001
-74.958050436,44.584715083
-74.9575551459999,44.5834294540001
-75.4896572229999,44.6387885760001
-74.53684348,43.0097135830001
-74.763415919,43.0602255220001
-75.7969353029999,44.011435899
-75.9714893839999,43.523233996
-75.1360577409999,43.871953972
-75.135936525,43.871604436
-73.8980936139999,40.7817856790001
-76.0821333059999,43.06076604
-75.6224524639999,43.984253016
-76.951052331,42.679429441
-77.555069476,42.3048485210001
-73.819677928,43.248532799
-73.808957928,43.2493728860001
-78.077057392,42.6537925580001
-76.49311348,43.471666693
-73.596173091,44.7038753150001
-73.595362603,44.7031505960001
-75.434663475,43.8864383170001
-78.7385407629999,43.161746291
-72.852219857,40.86007729
-73.0641544919999,40.816173249
-73.9995507849999,40.6627565410001
-78.306387526,42.5319099290001
-78.2280139119999,42.669848545
-74.111312675,44.924460938
-78.854344461,43.0485579310001
-79.046511467,42.5172897510001
-78.457269751,42.0894508800001
-78.389264827,42.0762914220001
-78.3899968809999,42.0732216650001
-78.4552803719999,42.081938328
-78.643366901,42.258823987
-78.494775477,42.4056484920001
-74.225757916,41.486443568
-74.982356093,43.0329311040001
-75.494483122,44.6922458450001
-77.6656309699999,42.327270549
-77.544241991,42.189664082
-77.4575041969999,42.576348991
-77.4590396089999,42.4362945820001
-77.358486823,42.3630619800001
-77.163284028,42.237394341
-77.27167112,42.3161180980001
-77.209282715,42.231262149
-77.179329786,42.2109141020001
-77.122885605,42.165669612
-77.120984167,42.1638065880001
-77.0875046,42.1472889020001
-77.1441710129999,42.113604987
-77.039840308,42.109576948
-75.0040573919999,44.744224967
-76.531246381,43.4569911830001
-75.3205727609999,43.927132666
-75.157211011,43.275233273
-78.2352524889999,43.3273685770001
-73.96872174,41.205307514
-73.9807301389999,41.256810677
-74.757728696,41.462014636
-73.7232698509999,42.8056479540001
-76.632791889,42.6025244570001
-73.7486408779999,42.6242488250001
-73.750209564,42.6245723650001
-75.5047721619999,44.3360837490001
-79.381187246,42.4361772760001
-79.331822157,42.073729373
-79.358916457,42.0836190250001
-79.165692346,42.5491413990001
-78.249744353,42.687416134
-79.204554199,42.1119871510001
-79.1995652259999,42.1068555940001
-79.582304457,42.330895545
-79.340571648,42.469414199
-79.338917397,42.47080799
-79.3224218299999,42.4745719470001
-79.3076999479999,42.491777728
-79.3124701799999,42.4860938240001
-79.31648459,42.4848318320001
-79.299407271,42.284139511
-79.468832542,42.2615324340001
-73.974621882,40.727543886
-75.771534931,44.036177389
-73.594405659,43.295611874
-75.97602087,42.1116117920001
-75.44949523,42.895960632
-74.975724333,44.618265283
-75.247331048,43.919637842
-73.919876817,43.318131841
-78.972515916,42.1524738360001
-78.4760381099999,42.509333085
-78.490248981,42.5236495840001
-78.4621338759999,42.5237853580001
-78.4551935979999,42.5274366350001
-78.4328374419999,42.531587765
-78.4078477959999,42.520167115
-78.147323006,42.194859201
-77.744739895,42.4573287690001
-78.081363316,42.4970955100001
-78.06796531,42.502520829
-78.1519755859999,42.4253077010001
-78.161516051,42.4177543370001
-77.7747374529999,42.2663552750001
-77.801561987,42.1553402120001
-77.9576213079999,42.1139905150001
-78.470790097,43.0124676720001
-78.470623721,43.0136451060001
-78.498835829,43.0239490810001
-78.801324877,43.056167922
-78.754495434,43.019887302
-78.802271436,43.0248239570001
-78.8557172879999,43.000118462
-76.786788465,42.0596149520001
-76.927361763,42.134101156
-76.85027272,42.154982493
-76.841157702,42.1602365470001
-76.839268149,42.164116903
-76.810499394,42.1950455260001
-76.622244215,42.0292335280001
-76.898059879,42.1724291
-76.247748179,42.0837845930001
-76.264962133,42.0430324640001
-76.344567016,42.0414350200001
-76.226016123,42.1069389510001
-76.359499435,42.2361685930001
-76.5893000789999,42.3544102810001
-76.224874072,42.174881199
-76.2386,42.1472900000001
-75.863260928,42.201383907
-75.931619994,42.1327531800001
-76.060021713,42.11543841
-75.9768854329999,42.070579379
-75.895147374,42.0674078910001
-75.815845533,42.0845205780001
-75.890612445,42.1189824520001
-75.912948398,42.1410848300001
-75.886637252,42.1701310500001
-76.042062522,42.1082679890001
-76.093154157,42.098435087
-76.054393347,42.104831232
-76.089082703,42.0967737830001
-76.0857742009999,42.0780414160001
-76.003263684,42.092104438
-75.975179843,42.1105928530001
-75.93002426,42.1052253490001
-76.842292136,42.3278058980001
-74.892051309,44.950060299
-74.893715067,44.954467268
-73.762359574,42.5949742450001
-77.3111953549999,43.270479467
-77.635667209,43.266843468
-77.632922008,43.268530888
-77.660694199,43.151134385
-77.657377146,42.307413787
-77.2726164489999,42.3169681700001
-77.4388050859999,42.5100271810001
-77.46862256,42.400630522
-76.983313873,42.1236251060001
-77.037514358,42.14173952
-77.104705823,42.1586213680001
-77.1329344499999,42.0154025790001
-77.057064343,42.1485947580001
-77.044372245,42.143974169
-77.0867658079999,42.1478445290001
-77.087187871,42.154199985
-77.3076399999999,42.3432700000001
-77.303948218,42.3548179470001
-79.0226146859999,42.644035784
-78.642460222,42.518499445
-78.712609017,42.6253122850001
-78.783242678,42.7622740310001
-78.2391997239999,42.737566154
-77.996745011,42.7003247370001
-77.997023096,42.7013360870001
-77.900627329,42.74036268
-77.887806884,42.7612802510001
-78.6081190209999,42.812947669
-78.692721166,42.8385528790001
-78.729814652,42.844513105
-78.6206804399999,42.918824683
-78.6366525179999,42.9172929590001
-78.661380717,42.9070642410001
-78.694874544,42.910731351
-78.6996732979999,42.908989654
-78.696533549,42.9065854900001
-78.571085,42.9326224110001
-76.910244818,42.3599957170001
-76.4809053079999,42.4795439530001
-76.4727659659999,42.4041527570001
-76.473924654,42.4418327270001
-76.472737444,42.4428219690001
-77.054364694,42.6843344380001
-76.956400241,42.6787833870001
-76.0258746,42.7232503660001
-76.1519404159999,42.595024875
-76.16218121,42.591323667
-76.198954166,42.5834471530001
-76.2064707869999,42.589891262
-76.2168752169999,42.5857746340001
-78.821170486,42.745925207
-78.832664678,42.733492862
-78.682776711,42.7276860580001
-78.781019202,42.7990925280001
-78.780522451,42.829639908
-78.780332308,42.830811254
-78.721548169,42.843049799
-78.852115151,42.8182887250001
-78.848349115,42.812251868
-78.837016546,42.804025102
-78.838290509,42.805155083
-78.8636151649999,42.8556039360001
-78.8439459799999,42.831407412
-76.0966669169999,43.1504624470001
-75.967883484,43.1459699650001
-76.099244316,43.0969008860001
-76.1212083,43.0884013790001
-76.1230336799999,43.0888283780001
-76.1731080449999,43.109468345
-76.19394206,43.1271899120001
-76.2159595209999,43.1262095230001
-76.254189117,43.1098135
-76.2253116639999,43.063131856
-76.2236098769999,43.0668374190001
-76.2160267049999,43.064639981
-76.21556323,43.064009647
-76.2808389959999,43.0527962510001
-76.216898396,43.067910931
-76.314021463,43.169014476
-76.322204776,43.174608193
-76.1943461549999,43.1313896230001
-76.191127971,43.110127189
-76.3542445969999,43.154289389
-75.2948448669999,41.960628677
-75.407269755,42.087177394
-74.6285537219999,42.4030764400001
-74.7738582329999,42.3282860100001
-74.5529907809999,42.6352300780001
-74.539700919,42.641232609
-74.480043307,42.67102687
-73.897459477,44.7337010900001
-73.61343419,44.6982033190001
-73.538827117,44.888174522
-73.5474782919999,44.700184624
-73.498869352,44.7094863560001
-73.4302334819999,44.736495754
-73.456728606,44.714682988
-73.478779711,44.69932829
-73.4959449409999,44.509789104
-73.46214213,44.523540445
-73.4623912179999,44.6665429440001
-73.6775839599999,42.8768510420001
-73.747945478,42.9641127990001
-73.757058119,42.9733060230001
-73.680800474,42.912750181
-73.745491435,42.9223790670001
-73.679808404,42.803517922
-73.674896753,42.8149990920001
-73.709057071,42.784918438
-77.683889211,43.0545746560001
-77.4211521459999,43.070444099
-77.664678913,43.0817362230001
-77.629641356,43.123471384
-77.5377745759999,43.0886621880001
-77.583498214,43.0931125380001
-75.923177943,42.4647391300001
-75.4716986769999,42.7282249250001
-75.510246764,42.521408073
-75.478193276,42.2754810600001
-75.4795123979999,42.2759506140001
-75.4792842259999,42.276256614
-75.478706664,42.2763674070001
-75.521831274,42.2072934920001
-75.479708484,42.29023518
-76.770024427,42.936369551
-76.953331352,42.879276362
-76.983240969,42.8835128800001
-76.972608366,42.8889045490001
-77.223260653,42.9633087730001
-77.246975334,42.9663491470001
-77.343234249,42.9926153710001
-76.862566455,42.9017170170001
-77.028889846,42.8285727950001
-76.423969587,42.7078948440001
-76.546208271,42.78362838
-76.721690779,42.920747341
-76.535250047,42.9129110220001
-76.543701938,42.9570299740001
-76.573635323,42.95370397
-76.830426877,43.0528613990001
-76.9916735579999,43.060567022
-77.0729172429999,43.063150976
-77.2899307179999,43.072808583
-77.33390817,43.0823808220001
-77.408449025,43.167428209
-77.3260543759999,43.1634314130001
-77.330503741,43.2263650850001
-77.3228124249999,43.228588755
-77.303900843,43.2281895740001
-77.432704241,43.087278349
-77.3442983749999,43.063779896
-77.9151218929999,42.6756853270001
-77.836761263,42.7531589430001
-77.885577433,42.8295979550001
-77.870982866,42.8717116340001
-77.716199553,42.8387470530001
-77.714872111,42.9707509420001
-77.857686729,42.98824039
-77.857094907,42.989857278
-78.0082297019999,42.7156251060001
-77.992050843,42.9883500670001
-77.991432875,42.9880414630001
-78.008435295,42.972038012
-78.1387752919999,42.989999116
-78.159098097,42.982414169
-78.1583898119999,42.9821046660001
-78.193920158,42.996037136
-78.406200241,42.9627509650001
-78.277552524,43.063142353
-78.278322606,43.062829783
-78.296774872,43.0651123710001
-77.693669542,42.948497375
-77.9556764069999,43.29470445
-77.957983327,43.210396965
-77.685948872,43.1176101410001
-77.6774604079999,43.1128375160001
-77.76055951,43.100645199
-77.658684036,43.259906975
-77.695807233,43.2650691900001
-77.750668468,43.2784292050001
-77.751890142,43.2194543300001
-77.799485507,43.191847737
-77.804812504,43.1545048350001
-77.742483966,43.1459430950001
-77.726308078,43.1378748860001
-77.956090699,43.2125338160001
-77.64993663,43.1983844540001
-77.653392493,43.178656705
-78.388449791,43.2357526430001
-78.3686130409999,43.2186187
-78.369211994,43.2151085350001
-78.60413755,43.3597995710001
-78.466377226,43.205131312
-78.469267411,43.205713417
-76.1248254239999,42.444335618
-78.8635038199999,43.0361738820001
-78.97146746,43.0927840190001
-78.9700366279999,43.0930408950001
-78.925963993,43.088301481
-78.9267590319999,43.1018286510001
-78.929582667,43.1016750680001
-78.930623704,43.1040047980001
-78.9504470489999,43.022833453
-78.984110817,43.050406975
-79.014350809,43.0843504420001
-78.988856778,43.19972255
-79.021216996,43.152949747
-79.02175534,43.153951093
-79.019774462,43.117521799
-79.0184054269999,43.117990234
-79.031859288,43.128278417
-79.0380246999999,43.120308934
-79.041100276,43.1237647020001
-78.719640425,43.147166708
-78.7194597879999,43.1488175590001
-78.714620629,43.147669598
-78.755551891,43.086115604
-78.7494975939999,43.1688490110001
-78.717655641,43.158932614
-78.7145182679999,43.159109459
-78.8413435529999,43.1426982310001
-78.936438024,43.1415761690001
-79.0448471139999,43.080046479
-79.042494085,43.08035462
-79.001247145,43.1028976970001
-79.0139986629999,43.087251811
-79.0095183999999,43.084194542
-79.008484493,43.081388836
-79.006140377,43.0833895150001
-79.006309723,43.0829794030001
-79.02784826,43.0836889600001
-79.0243650639999,43.0812516940001
-79.0015052259999,42.6620719700001
-78.839896083,42.789679833
-78.8929372859999,42.746321714
-78.9174753409999,42.7286972540001
-78.941855339,42.7112559620001
-78.8290271079999,42.8056223740001
-78.772855468,42.851738212
-78.64857442,43.0005731700001
-78.8388289009999,42.8207162210001
-78.8105759119999,42.816039962
-78.821517593,42.8673793130001
-78.814918416,42.866536167
-78.816074728,42.9187263910001
-78.819012449,42.9181537380001
-78.768391421,42.903544948
-78.767920815,42.9047827910001
-78.76782812,42.9030539830001
-78.7678875399999,42.918290374
-78.7695429789999,42.9400647800001
-78.762677006,42.960399544
-78.76280975,42.962877443
-78.754594017,42.992047513
-78.926654175,42.9743047320001
-78.736051077,42.880747312
-78.725384605,42.9062589420001
-78.788903324,42.9830513110001
-78.798562628,42.9930135930001
-78.8214749539999,43.0086822270001
-78.918139299,42.9782669300001
-78.8900717,42.9766349560001
-78.917806349,42.966482764
-78.910319438,42.9659375140001
-78.9208949969999,42.9724262870001
-78.77362329,42.8540064740001
-78.813614093,42.8807056570001
-78.72257325,42.9321839040001
-78.760303718,42.9000549740001
-78.798548763,42.9961437860001
-78.8378669319999,43.001849103
-78.853194303,42.987937366
-78.882678474,43.0014788600001
-78.8706827779999,43.020328024
-78.892581102,42.9650087250001
-78.8935579659999,42.954058182
-78.9033990949999,42.922656868
-78.715612371,42.995524306
-78.7143146399999,42.9955103990001
-76.110852348,42.790596028
-76.121280546,42.974069523
-76.137493741,42.972183047
-76.1453979079999,42.971872241
-76.388049896,43.040383159
-76.230320875,43.017312255
-76.233921723,43.0621951100001
-76.0840155339999,42.99181272
-76.067306649,43.023571454
-76.0436812839999,43.047919263
-76.134634186,43.0110802250001
-76.114463496,43.0048527770001
-75.976412265,43.0320207840001
-76.044149799,43.0495579290001
-76.0713148089999,43.0555397310001
-76.118029571,43.0516823820001
-76.075305451,43.0564897020001
-76.082604596,43.0635736470001
-76.085656404,43.0661678930001
-76.057410545,43.085471087
-76.066283723,43.091282613
-76.070851928,43.090386988
-76.133651269,43.2229672660001
-76.217556967,43.1829424360001
-76.2231567009999,43.182928571
-76.518629462,43.439608675
-76.418894275,43.2980316960001
-76.403152747,43.3351752400001
-76.4577679829999,43.4879760910001
-76.4077038149999,43.520656166
-76.451271697,43.495786427
-76.5067728129999,43.4409563180001
-76.314757303,43.4747586840001
-76.138962642,43.2966912810001
-76.1040389739999,43.5466023120001
-76.1024824089999,43.5562898590001
-76.396475595,43.3289423740001
-76.380314562,43.302066037
-76.248683963,43.3059845670001
-75.89126637,42.8463598920001
-75.7647720309999,42.952863103
-75.743338073,42.980726254
-75.716098788,43.013698565
-75.869671361,43.818078927
-75.8544194529999,43.938727595
-75.948324336,43.98944562
-76.0730075559999,43.819203929
-75.816305132,44.003015713
-75.801092045,44.0612433800001
-75.822823102,44.074970363
-75.759853423,44.0303003160001
-75.678217805,44.03865584
-75.584319576,43.9894524740001
-75.8949060899999,43.977736818
-75.631130317,43.1021156560001
-75.600438432,43.080403382
-75.3454285879999,43.12337567
-75.3341,43.0890160000001
-75.270816168,43.1412656260001
-75.226280929,43.1117480360001
-75.215143257,43.144331752
-75.258831168,43.2107359570001
-75.0568399429999,43.06328533
-75.041389572,43.0199220550001
-75.171382716,43.089144371
-75.4728295369999,43.290324492
-75.3473774239999,43.487991838
-75.5881901499999,43.118126847
-75.390294919,43.881683713
-75.5420742219999,43.758533259
-75.306578771,43.618722808
-75.3063838739999,43.6189258470001
-75.359910537,43.6166235490001
-75.186754343,42.880836109
-74.89955402,43.062419462
-74.84513487,43.065638871
-74.860510372,44.660259522
-74.9873695489999,44.2155986070001
-74.999200058,44.2125620400001
-75.073886586,44.2216389430001
-74.9331195789999,44.5303102620001
-74.774098769,44.4565619160001
-74.76089566,44.455039275
-74.7533374449999,44.50629524
-74.822593974,44.5178965000001
-74.849007101,44.5272306620001
-74.882347624,44.513261556
-74.976742128,44.6419205670001
-74.970751411,44.6786983740001
-75.1957081419999,44.2675631060001
-75.472265143,44.6622070780001
-75.440249684,44.7139817360001
-75.158879669,44.7885780670001
-74.8924323749999,44.9612697750001
-74.922736065,44.9563301600001
-74.877809843,44.9380951430001
-74.8619684889999,44.95469446
-74.8865255589999,44.91796177
-75.316123347,44.5607636830001
-75.307614413,44.5702870580001
-75.477349825,44.344705596
-75.5051488459999,44.336178976
-75.4110942249999,44.337890009
-75.397792182,44.2522352720001
-75.408077772,44.263495833
-75.2423995519999,44.4937544090001
-75.154733168,44.5823061020001
-74.730518445,44.9871160500001
-74.778315623,44.973448601
-74.751739465,44.9801396220001
-75.420800637,42.941742209
-75.268877538,43.038296035
-75.294202313,43.0856970720001
-75.2856993199999,43.0876446680001
-75.4530836069999,43.2049282020001
-75.749794896,43.3309966030001
-75.7521431709999,43.3340117050001
-75.755014342,43.337704311
-75.158325328,43.2742457040001
-75.263651911,43.112023193
-75.438873566,43.209819269
-75.41265155,43.2176974050001
-75.476210199,43.7857336160001
-74.9966066269999,44.714724012
-74.994669538,44.7149182470001
-74.996978596,44.805832658
-74.999807765,44.7662879330001
-74.86502,44.9120614780001
-74.87720376,44.937172472
-74.871949849,44.9426016150001
-74.72464722,44.973763439
-74.29245129,44.829097984
-74.127944832,44.35249787
-73.482743009,44.788384738
-73.4390289529999,44.880487112
-73.4178718919999,44.9808371870001
-74.1878072439999,43.228397343
-74.267079375,43.1078443920001
-74.217409066,43.04447069
-74.322260289,42.986350261
-74.397501372,42.990054377
-74.8022581559999,42.8295749440001
-74.867822109,42.8297361800001
-74.985049315,42.8443136550001
-74.96929481,42.6634318980001
-74.9831182629999,42.501905089
-74.7529450549999,42.596901942
-74.81910083,42.545042031
-75.115253316,42.5431965660001
-75.066570826,42.4796170540001
-75.0914588859999,42.4438161410001
-75.0482724789999,42.4544335480001
-75.0673236979999,42.4451649010001
-74.934629961,42.6931572870001
-74.510292465,42.3588133870001
-73.808769621,43.652533213
-73.901210635,43.664222067
-73.8977712829999,43.664515834
-73.7876856669999,43.4879342300001
-73.666521296,43.5538171970001
-73.602939592,43.321299937
-73.709037445,43.2795185320001
-73.838534844,43.353542229
-73.785691511,43.4858261740001
-73.6283570859999,43.306952428
-73.62675037,43.3066613610001
-73.61759124,43.307733462
-73.4298155399999,43.4579322110001
-73.59197194,43.3060991610001
-73.595046327,43.2703882850001
-73.2640000609999,43.4130738690001
-73.3242518719999,43.1836836030001
-73.581825443,43.097058643
-73.564441497,43.3145556000001
-73.591903013,43.286453153
-73.956558021,43.0406082760001
-73.752857177,43.235031566
-73.746134549,43.0942361350001
-73.771452193,43.1146018790001
-73.781264801,43.099177221
-73.79316899,43.0734399850001
-73.838050655,42.8914951790001
-73.619424983,42.641326543
-73.698418831,42.6758361010001
-74.380610853,43.0413659650001
-74.469961793,43.0109555550001
-74.686501097,42.996752095
-74.5983502019999,42.8814149040001
-74.589661819,42.9008519230001
-74.58182433,42.905670179
-74.14479335,42.9173990670001
-74.376561741,42.9581494380001
-74.200355498,42.760691638
-74.0264394179999,42.8609064950001
-73.913044348,44.5105594890001
-73.514540379,44.5108297240001
-73.491697201,44.6689729510001
-73.479996914,44.6345787660001
-74.082791014,44.3013434060001
-73.998188915,44.278370072
-73.9758482089999,44.27414379
-73.76577617,43.8379152970001
-73.4322386869999,43.8304636180001
-73.5131603149999,44.0881104960001
-73.5989222919999,44.2287233060001
-73.776433396,44.2340631980001
